grade_id,student_id,module_id,score,grade
4155,12140,DA160,81,A
4156,12141,DA161,82,A
4157,12144,AP162,42,F
4158,12149,DA163,51,D
4159,12152,PR164,63,C
4160,12153,PR165,78,B
4161,12155,ST166,52,D
4162,12160,DA167,68,C
4163,12162,DA168,70,B
4164,12166,MA169,84,A
4165,12169,AP170,83,A
4166,12170,DA171,98,A
4167,12171,ST172,48,F
4168,12173,MA173,93,A
4169,12180,DI174,98,A
4170,12183,SO175,40,F
4171,12184,AD176,43,F
4172,12194,NE177,44,F
4173,12196,PR178,100,A
4174,12200,WE179,76,B
4175,12201,AP180,42,F
4176,12202,EN181,85,A
4177,12203,DA182,65,C
4178,12204,CO183,50,D
4179,12206,AP184,81,A
4180,12209,WE185,62,C
4181,12211,DI186,95,A
4182,12217,SU187,66,C
4183,12219,CL188,77,B
4184,12222,TH189,59,D
4185,12224,TH190,62,C
4186,12226,TH191,87,A
4187,12228,TH192,89,A
4188,12230,PS193,91,A
4189,12232,GE194,44,F
4190,12237,EX195,88,A
4191,12238,ET196,66,C
4192,12240,TH197,71,B
4193,12241,PS198,96,A
4194,12242,SE199,91,A
4195,12243,RE200,48,F
4196,12244,DI201,78,B
4197,12247,IN202,71,B
4198,12248,PS203,75,B
4199,12249,IN204,90,A
4200,12253,PR205,48,F
4201,12254,FO206,86,A
4202,12260,PS207,71,B
4203,12261,FO208,66,C
4204,12263,PR209,62,C
4205,12267,ET210,90,A
4206,12270,DI211,94,A
4207,12271,RE212,85,A
4208,12275,SO213,53,D
4209,12276,PR214,61,C
4210,12278,ET215,55,D
4211,12280,LA216,84,A
4212,12282,JU217,80,A
4213,12284,PR218,88,A
4214,12290,IN219,67,C
4215,12292,LA220,45,F
4216,12293,LE222,71,B
4217,12298,AR223,75,B
4218,12301,CI224,46,F
4219,12303,PR225,42,F
4220,12314,PR226,64,C
4221,12316,PR227,69,C
4222,12317,QU228,58,D
4223,12322,IN229,52,D
4224,12323,CO230,59,D
4225,12325,AD231,53,D
4226,12326,TR232,74,B
4227,12328,AD233,55,D
4228,12333,AU234,94,A
4229,12334,IN235,73,B
4230,12340,AC236,73,B
4231,12341,DI237,61,C
4232,12342,RE238,58,D
4233,12343,PR239,84,A
4234,12347,AP240,53,D
4235,12354,BU241,48,F
4236,12355,PR242,46,F
4237,12356,FI243,73,B
4238,12357,DA244,100,A
4239,12363,BU245,55,D
4240,12364,AP246,68,C
4241,12365,AP247,86,A
4242,12367,PR248,94,A
4243,12371,OP249,64,C
4244,12372,ET250,100,A
4245,12375,ST251,66,C
4246,12379,EL252,78,B
4247,12385,MA100,67,C
4248,12386,CH101,43,F
4249,12389,BA103,54,D
4250,12393,ME104,44,F
4251,12395,EN105,78,B
4252,12397,PH106,94,A
4253,12400,PR107,93,A
4254,12401,EL108,77,B
4255,12404,IN109,88,A
4256,12405,DI110,55,D
4257,12408,EL111,75,B
4258,12414,EL112,90,A
4259,12415,EL113,60,C
4260,12416,CM114,62,C
4261,12419,CO115,96,A
4262,12420,EL116,58,D
4263,12426,FI117,68,C
4264,12428,EL118,52,D
4265,12429,UT119,60,C
4266,12433,MA120,57,D
4267,12434,CH121,100,A
4268,12436,EL122,83,A
4269,12439,EN123,58,D
4270,12444,PH124,85,A
4271,12445,AD125,51,D
4272,12446,EL126,100,A
4273,12447,LI128,55,D
4274,12454,RE129,87,A
4275,12455,IN131,60,C
4276,12456,BA132,77,B
4277,12459,AN133,77,B
4278,12462,GE134,47,F
4279,12466,GE135,84,A
4280,12469,EL136,90,A
4281,12470,AN137,81,A
4282,12472,BA138,56,D
4283,12473,BA139,48,F
4284,12480,FI140,83,A
4285,12481,AN141,50,D
4286,12482,BI142,89,A
4287,12483,AN143,99,A
4288,12484,GE144,83,A
4289,12487,AN145,65,C
4290,12489,FI146,74,B
4291,12490,PA147,61,C
4292,12492,RE148,61,C
4293,12494,BI149,66,C
4294,12495,AN150,47,F
4295,12496,AN151,88,A
4296,12502,AN152,73,B
4297,12503,PH154,65,C
4298,12504,FI155,99,A
4299,12510,RA156,92,A
4300,12511,PR157,46,F
4301,12512,PR158,94,A
4302,12513,ST159,66,C
4303,12516,DA160,64,C
4304,12517,DA161,54,D
4305,12518,AP162,86,A
4306,12521,DA163,70,B
4307,12523,PR164,81,A
4308,12526,PR165,72,B
4309,12528,ST166,97,A
4310,12530,DA168,79,B
4311,12532,MA169,72,B
4312,12533,AP170,69,C
4313,12535,DA171,93,A
4314,12545,ST172,87,A
4315,12547,MA173,91,A
4316,12548,DI174,41,F
4317,12550,SO175,44,F
4318,12552,AD176,50,D
4319,12553,NE177,45,F
4320,12555,PR178,71,B
4321,12559,WE179,72,B
4322,12564,AP180,87,A
4323,12572,EN181,97,A
4324,12577,DA182,87,A
4325,12580,CO183,73,B
4326,12581,AP184,100,A
4327,12585,WE185,70,B
4328,12587,DI186,58,D
4329,12589,SU187,81,A
4330,12590,CL188,76,B
4331,12594,TH189,77,B
4332,12595,TH190,96,A
4333,12597,TH191,96,A
4334,12598,TH192,55,D
4335,12599,PS193,69,C
4336,12600,GE194,44,F
4337,12604,EX195,45,F
4338,12605,ET196,82,A
4339,12606,TH197,51,D
4340,12607,PS198,67,C
4341,12608,SE199,48,F
4342,12609,RE200,43,F
4343,12613,DI201,88,A
4344,12615,IN202,82,A
4345,12616,PS203,88,A
4346,12617,IN204,57,D
4347,12621,PR205,100,A
4348,12623,FO206,84,A
4349,12624,PS207,91,A
4350,12626,FO208,42,F
4351,12628,PR209,95,A
4352,12633,ET210,55,D
4353,12634,DI211,43,F
4354,12638,RE212,53,D
4355,12639,SO213,87,A
4356,12640,PR214,62,C
4357,12642,ET215,84,A
4358,12643,LA216,91,A
4359,12659,JU217,74,B
4360,12660,PR218,80,A
4361,12663,IN219,40,F
4362,12664,LA220,42,F
4363,12666,CR221,64,C
4364,12667,LE222,56,D
4365,12669,AR223,74,B
4366,12671,CI224,69,C
4367,12672,PR225,84,A
4368,12673,PR226,95,A
4369,12677,PR227,87,A
4370,12683,QU228,81,A
4371,12684,IN229,55,D
4372,12685,CO230,77,B
4373,12686,AD231,79,B
4374,12688,TR232,66,C
4375,12690,AD233,47,F
4376,12695,AU234,47,F
4377,12700,IN235,98,A
4378,12702,AC236,72,B
4379,12703,DI237,98,A
4380,12705,RE238,52,D
4381,12709,PR239,45,F
4382,12712,AP240,47,F
4383,12713,BU241,40,F
4384,12714,PR242,81,A
4385,12717,FI243,91,A
4386,12719,DA244,93,A
4387,12721,BU245,48,F
4388,12722,AP246,91,A
4389,12725,AP247,82,A
4390,12730,PR248,88,A
4391,12731,OP249,89,A
4392,12732,ET250,77,B
4393,12735,ST251,78,B
4394,12740,EL252,41,F
4395,12744,MA100,66,C
4396,12746,CH101,56,D
4397,12747,EN102,45,F
4398,12752,BA103,97,A
4399,12755,ME104,45,F
4400,12758,EN105,48,F
4401,12759,PH106,41,F
4402,12761,PR107,59,D
4403,12763,EL108,70,B
4404,12764,IN109,99,A
4405,12767,DI110,82,A
4406,12769,EL111,60,C
4407,12770,EL112,70,B
4408,12771,EL113,63,C
4409,12776,CM114,84,A
4410,12781,CO115,42,F
4411,12782,EL116,47,F
4412,12785,FI117,41,F
4413,12789,EL118,82,A
4414,12790,UT119,49,F
4415,12796,MA120,57,D
4416,12797,CH121,100,A
4417,12798,EL122,87,A
4418,12803,PH124,48,F
4419,12805,AD125,94,A
4420,12807,EL126,52,D
4421,12810,MA127,96,A
4422,12815,LI128,94,A
4423,12819,RE129,49,F
4424,12820,DI130,67,C
4425,12821,IN131,75,B
4426,12822,BA132,56,D
4427,12823,AN133,62,C
4428,12825,GE134,91,A
4429,12830,GE135,71,B
4430,12833,EL136,86,A
4431,12834,AN137,46,F
4432,12835,BA138,68,C
4433,12836,BA139,89,A
4434,12837,FI140,86,A
4435,12840,AN141,67,C
4436,12845,BI142,59,D
4437,12846,AN143,59,D
4438,12848,GE144,58,D
4439,12851,FI146,72,B
4440,12852,PA147,59,D
4441,12855,RE148,50,D
4442,12857,BI149,77,B
4443,12858,AN150,65,C
4444,12859,AN151,44,F
4445,12860,AN152,50,D
4446,12861,PH153,79,B
4447,12862,PH154,69,C
4448,12863,FI155,50,D
4449,12865,RA156,52,D
4450,12867,PR157,79,B
4451,12869,PR158,98,A
4452,12872,ST159,53,D
4453,12876,DA160,93,A
4454,12877,DA161,71,B
4455,12878,AP162,80,A
4456,12879,DA163,89,A
4457,12880,PR164,45,F
4458,12882,PR165,76,B
4459,12885,ST166,43,F
4460,12889,DA167,45,F
4461,12893,DA168,42,F
4462,12894,MA169,87,A
4463,12897,AP170,47,F
4464,12898,DA171,89,A
4465,12899,ST172,98,A
4466,12900,MA173,48,F
4467,12904,DI174,91,A
4468,12907,SO175,46,F
4469,12908,AD176,89,A
4470,12915,NE177,86,A
4471,12917,PR178,74,B
4472,12918,WE179,46,F
4473,12921,AP180,61,C
4474,12922,EN181,99,A
4475,12923,DA182,100,A
4476,12924,CO183,46,F
4477,12925,AP184,61,C
4478,12932,WE185,82,A
4479,12945,DI186,59,D
4480,12946,SU187,96,A
4481,12948,CL188,56,D
4482,12950,TH189,84,A
4483,12954,TH190,88,A
4484,12966,TH191,71,B
4485,12967,TH192,77,B
4486,12968,PS193,93,A
4487,12969,GE194,45,F
4488,12971,EX195,92,A
4489,12973,ET196,88,A
4490,12974,TH197,72,B
4491,12975,PS198,68,C
4492,12978,SE199,42,F
4493,12981,RE200,63,C
4494,12986,DI201,51,D
4495,12992,IN202,79,B
4496,12993,PS203,47,F
4497,12001,IN204,59,D
4498,12005,PR205,70,B
4499,12006,FO206,58,D
4500,12007,PS207,53,D
4501,12009,FO208,77,B
4502,12012,PR209,58,D
4503,12013,ET210,48,F
4504,12014,DI211,53,D
4505,12015,SO213,71,B
4506,12017,PR214,43,F
4507,12019,ET215,55,D
4508,12022,LA216,78,B
4509,12023,JU217,90,A
4510,12025,PR218,90,A
4511,12026,IN219,73,B
4512,12030,LA220,97,A
4513,12031,CR221,40,F
4514,12033,LE222,70,B
4515,12036,AR223,44,F
4516,12037,CI224,65,C
4517,12040,PR225,74,B
4518,12041,PR226,78,B
4519,12042,PR227,82,A
4520,12044,QU228,79,B
4521,12046,CO230,58,D
4522,12047,AD231,76,B
4523,12054,TR232,63,C
4524,12056,AD233,49,F
4525,12058,AU234,78,B
4526,12059,IN235,42,F
4527,12061,AC236,52,D
4528,12067,DI237,45,F
4529,12069,RE238,52,D
4530,12075,PR239,61,C
4531,12076,AP240,80,A
4532,12077,BU241,53,D
4533,12078,PR242,87,A
4534,12081,FI243,81,A
4535,12083,DA244,66,C
4536,12085,BU245,41,F
4537,12086,AP246,52,D
4538,12087,AP247,50,D
4539,12091,OP249,79,B
4540,12092,ET250,43,F
4541,12093,ST251,89,A
4542,12094,EL252,43,F
4543,12096,MA100,84,A
4544,12097,CH101,80,A
4545,12099,EN102,72,B
4546,12100,BA103,74,B
4547,12103,ME104,78,B
4548,12106,PH106,84,A
4549,12110,PR107,40,F
4550,12111,EL108,87,A
4551,12112,IN109,97,A
4552,12113,DI110,69,C
4553,12114,EL111,55,D
4554,12118,EL112,91,A
4555,12121,EL113,57,D
4556,12129,CM114,51,D
4557,12130,CO115,47,F
4558,12133,EL116,87,A
4559,12136,EL118,45,F
4560,12143,UT119,92,A
4561,12144,MA120,83,A
4562,12155,CH121,65,C
4563,12157,EL122,57,D
4564,12159,EN123,60,C
4565,12162,AD125,99,A
4566,12165,EL126,88,A
4567,12167,MA127,56,D
4568,12169,LI128,67,C
4569,12170,RE129,54,D
4570,12171,DI130,93,A
4571,12172,IN131,52,D
4572,12178,BA132,67,C
4573,12179,AN133,54,D
4574,12182,GE134,45,F
4575,12183,GE135,45,F
4576,12187,EL136,85,A
4577,12189,AN137,91,A
4578,12192,BA138,45,F
4579,12193,BA139,99,A
4580,12198,FI140,54,D
4581,12202,AN141,53,D
4582,12209,BI142,89,A
4583,12212,AN143,55,D
4584,12213,GE144,57,D
4585,12222,AN145,88,A
4586,12224,FI146,66,C
4587,12228,PA147,93,A
4588,12229,RE148,97,A
4589,12231,BI149,66,C
4590,12233,AN150,92,A
4591,12236,AN151,92,A
4592,12238,AN152,98,A
4593,12240,PH153,96,A
4594,12242,PH154,78,B
4595,12246,FI155,71,B
4596,12250,RA156,69,C
4597,12251,PR157,70,B
4598,12253,PR158,86,A
4599,12261,ST159,45,F
4600,12264,DA160,62,C
4601,12267,DA161,74,B
4602,12268,AP162,50,D
4603,12270,DA163,64,C
4604,12272,PR164,89,A
4605,12275,PR165,54,D
4606,12276,ST166,84,A
4607,12278,DA167,61,C
4608,12279,DA168,93,A
4609,12280,MA169,55,D
4610,12281,AP170,64,C
4611,12282,DA171,44,F
4612,12283,ST172,47,F
4613,12289,MA173,76,B
4614,12290,DI174,88,A
4615,12298,SO175,80,A
4616,12299,AD176,53,D
4617,12301,NE177,96,A
4618,12305,PR178,48,F
4619,12306,WE179,70,B
4620,12309,AP180,52,D
4621,12310,EN181,96,A
4622,12311,DA182,81,A
4623,12312,CO183,96,A
4624,12313,AP184,86,A
4625,12316,WE185,84,A
4626,12322,DI186,46,F
4627,12324,SU187,49,F
4628,12330,CL188,70,B
4629,12332,TH189,58,D
4630,12333,TH190,89,A
4631,12334,TH191,62,C
4632,12337,TH192,64,C
4633,12341,PS193,100,A
4634,12343,GE194,50,D
4635,12345,EX195,61,C
4636,12346,ET196,97,A
4637,12347,TH197,52,D
4638,12349,PS198,65,C
4639,12350,SE199,46,F
4640,12357,RE200,78,B
4641,12360,DI201,80,A
4642,12362,IN202,56,D
4643,12365,PS203,87,A
4644,12368,IN204,67,C
4645,12371,PR205,59,D
4646,12372,FO206,58,D
4647,12373,PS207,97,A
4648,12374,FO208,41,F
4649,12376,PR209,52,D
4650,12377,ET210,61,C
4651,12379,DI211,65,C
4652,12380,RE212,94,A
4653,12383,SO213,43,F
4654,12388,PR214,45,F
4655,12390,ET215,83,A
4656,12392,LA216,97,A
4657,12395,JU217,83,A
4658,12396,PR218,59,D
4659,12398,IN219,67,C
4660,12402,LA220,64,C
4661,12404,CR221,50,D
4662,12405,LE222,66,C
4663,12409,AR223,70,B
4664,12413,CI224,98,A
4665,12414,PR225,81,A
4666,12415,PR226,45,F
4667,12417,PR227,44,F
4668,12418,QU228,54,D
4669,12420,IN229,59,D
4670,12422,CO230,93,A
4671,12425,AD231,77,B
4672,12432,TR232,40,F
4673,12441,AD233,71,B
4674,12443,IN235,46,F
4675,12446,AC236,52,D
4676,12452,DI237,58,D
4677,12458,RE238,59,D
4678,12461,PR239,98,A
4679,12462,AP240,78,B
4680,12463,BU241,48,F
4681,12465,PR242,70,B
4682,12467,FI243,88,A
4683,12469,DA244,51,D
4684,12470,BU245,68,C
4685,12473,AP246,86,A
4686,12474,AP247,54,D
4687,12478,PR248,91,A
4688,12485,OP249,50,D
4689,12489,ET250,95,A
4690,12490,ST251,73,B
4691,12492,EL252,76,B
4692,12494,MA100,72,B
4693,12496,CH101,41,F
4694,12501,EN102,47,F
4695,12503,BA103,78,B
4696,12505,ME104,50,D
4697,12507,EN105,59,D
4698,12508,PH106,69,C
4699,12509,PR107,78,B
4700,12511,EL108,79,B
4701,12513,IN109,57,D
4702,12516,DI110,40,F
4703,12519,EL112,95,A
4704,12522,EL113,76,B
4705,12523,CM114,74,B
4706,12524,CO115,71,B
4707,12531,EL116,70,B
4708,12532,FI117,54,D
4709,12533,EL118,99,A
4710,12534,UT119,67,C
4711,12535,MA120,95,A
4712,12537,CH121,100,A
4713,12539,EL122,66,C
4714,12540,EN123,46,F
4715,12542,PH124,71,B
4716,12544,AD125,59,D
4717,12545,EL126,61,C
4718,12550,MA127,95,A
4719,12551,LI128,72,B
4720,12553,RE129,60,C
4721,12555,DI130,91,A
4722,12556,IN131,45,F
4723,12558,BA132,90,A
4724,12559,AN133,76,B
4725,12561,GE134,63,C
4726,12565,GE135,93,A
4727,12567,EL136,84,A
4728,12568,AN137,83,A
4729,12570,BA138,70,B
4730,12574,BA139,81,A
4731,12576,FI140,65,C
4732,12577,AN141,46,F
4733,12582,BI142,92,A
4734,12589,AN143,75,B
4735,12590,GE144,92,A
4736,12592,AN145,98,A
4737,12593,FI146,82,A
4738,12594,PA147,74,B
4739,12598,RE148,94,A
4740,12600,BI149,45,F
4741,12601,AN150,56,D
4742,12603,AN151,100,A
4743,12604,AN152,77,B
4744,12605,PH153,77,B
4745,12606,FI155,74,B
4746,12613,RA156,61,C
4747,12614,PR157,74,B
4748,12626,PR158,40,F
4749,12631,ST159,84,A
4750,12632,DA160,71,B
4751,12634,DA161,97,A
4752,12635,AP162,61,C
4753,12638,DA163,94,A
4754,12640,PR164,98,A
4755,12642,PR165,82,A
4756,12644,ST166,79,B
4757,12646,DA167,93,A
4758,12648,DA168,97,A
4759,12650,MA169,100,A
4760,12651,AP170,82,A
4761,12656,DA171,74,B
4762,12657,ST172,59,D
4763,12666,MA173,58,D
4764,12667,DI174,41,F
4765,12669,SO175,87,A
4766,12670,AD176,57,D
4767,12671,NE177,61,C
4768,12673,PR178,54,D
4769,12675,WE179,61,C
4770,12678,AP180,80,A
4771,12681,EN181,62,C
4772,12683,DA182,56,D
4773,12688,CO183,41,F
4774,12691,AP184,42,F
4775,12693,WE185,58,D
4776,12695,DI186,58,D
4777,12696,SU187,97,A
4778,12697,CL188,80,A
4779,12699,TH189,53,D
4780,12701,TH190,44,F
4781,12706,TH191,95,A
4782,12713,TH192,93,A
4783,12716,PS193,74,B
4784,12720,GE194,98,A
4785,12721,EX195,45,F
4786,12722,ET196,61,C
4787,12724,TH197,40,F
4788,12728,PS198,43,F
4789,12729,SE199,54,D
4790,12734,RE200,73,B
4791,12735,DI201,83,A
4792,12736,IN202,84,A
4793,12738,PS203,62,C
4794,12742,IN204,88,A
4795,12744,PR205,75,B
4796,12751,FO206,49,F
4797,12752,PS207,62,C
4798,12753,FO208,92,A
4799,12756,ET210,99,A
4800,12758,DI211,76,B
4801,12759,RE212,82,A
4802,12760,SO213,71,B
4803,12761,PR214,71,B
4804,12766,ET215,96,A
4805,12768,LA216,54,D
4806,12772,JU217,95,A
4807,12774,PR218,97,A
4808,12779,IN219,88,A
4809,12780,LA220,98,A
4810,12785,CR221,90,A
4811,12790,LE222,64,C
4812,12791,AR223,55,D
4813,12797,CI224,45,F
4814,12801,PR225,98,A
4815,12802,PR226,58,D
4816,12803,PR227,51,D
4817,12805,QU228,98,A
4818,12806,IN229,72,B
4819,12809,CO230,98,A
4820,12810,AD231,61,C
4821,12815,TR232,77,B
4822,12816,AD233,60,C
4823,12819,AU234,55,D
4824,12820,IN235,69,C
4825,12821,AC236,75,B
4826,12825,DI237,58,D
4827,12835,RE238,94,A
4828,12836,PR239,49,F
4829,12837,AP240,92,A
4830,12838,PR242,68,C
4831,12842,DA244,64,C
4832,12844,BU245,63,C
4833,12848,AP246,86,A
4834,12855,AP247,80,A
4835,12857,PR248,95,A
4836,12859,OP249,61,C
4837,12861,ET250,41,F
4838,12866,EL252,80,A
4839,12867,MA100,70,B
4840,12873,EN102,62,C
4841,12876,BA103,100,A
4842,12877,ME104,83,A
4843,12879,EN105,54,D
4844,12881,PH106,87,A
4845,12882,PR107,67,C
4846,12883,EL108,64,C
4847,12884,IN109,93,A
4848,12885,DI110,69,C
4849,12889,EL111,70,B
4850,12894,EL112,84,A
4851,12896,EL113,96,A
4852,12901,CM114,89,A
4853,12904,CO115,65,C
4854,12906,EL116,84,A
4855,12912,FI117,84,A
4856,12913,EL118,79,B
4857,12914,UT119,46,F
4858,12915,MA120,88,A
4859,12917,CH121,71,B
4860,12919,EL122,57,D
4861,12920,EN123,56,D
4862,12921,PH124,40,F
4863,12922,AD125,78,B
4864,12924,EL126,68,C
4865,12931,MA127,73,B
4866,12933,LI128,60,C
4867,12935,RE129,44,F
4868,12936,DI130,75,B
4869,12938,IN131,60,C
4870,12940,BA132,66,C
4871,12941,GE134,91,A
4872,12942,GE135,96,A
4873,12947,EL136,99,A
4874,12948,AN137,80,A
4875,12949,BA138,98,A
4876,12950,BA139,84,A
4877,12951,FI140,62,C
4878,12954,AN141,51,D
4879,12958,BI142,49,F
4880,12959,AN143,62,C
4881,12962,GE144,75,B
4882,12965,AN145,70,B
4883,12968,FI146,74,B
4884,12971,PA147,87,A
4885,12977,RE148,80,A
4886,12978,BI149,77,B
4887,12983,AN150,85,A
4888,12984,AN151,59,D
4889,12990,AN152,59,D
4890,12993,PH153,63,C
4891,12994,PH154,49,F
4892,12996,FI155,42,F
4893,12002,RA156,76,B
4894,12004,PR157,90,A
4895,12005,PR158,97,A
4896,12006,ST159,45,F
4897,12008,DA160,54,D
4898,12009,DA161,66,C
4899,12010,AP162,87,A
4900,12020,DA163,93,A
4901,12021,PR164,93,A
4902,12022,PR165,40,F
4903,12023,ST166,73,B
4904,12026,DA167,71,B
4905,12027,DA168,96,A
4906,12028,AP170,91,A
4907,12031,DA171,57,D
4908,12032,ST172,55,D
4909,12034,MA173,89,A
4910,12037,DI174,62,C
4911,12038,SO175,93,A
4912,12043,AD176,60,C
4913,12046,NE177,94,A
4914,12048,PR178,95,A
4915,12052,WE179,81,A
4916,12053,AP180,100,A
4917,12055,EN181,61,C
4918,12056,DA182,94,A
4919,12057,CO183,90,A
4920,12059,AP184,57,D
4921,12060,WE185,79,B
4922,12061,DI186,69,C
4923,12063,SU187,82,A
4924,12064,CL188,69,C
4925,12067,TH189,51,D
4926,12070,TH190,49,F
4927,12079,TH191,71,B
4928,12081,TH192,100,A
4929,12083,PS193,77,B
4930,12084,GE194,71,B
4931,12087,EX195,54,D
4932,12094,ET196,88,A
4933,12096,TH197,45,F
4934,12097,PS198,50,D
4935,12099,SE199,44,F
4936,12102,DI201,73,B
4937,12103,IN202,44,F
4938,12104,PS203,61,C
4939,12112,PR205,90,A
4940,12113,FO206,93,A
4941,12114,PS207,95,A
4942,12117,FO208,70,B
4943,12120,PR209,65,C
4944,12121,ET210,51,D
4945,12122,DI211,84,A
4946,12123,RE212,71,B
4947,12124,SO213,68,C
4948,12127,PR214,96,A
4949,12128,ET215,82,A
4950,12132,JU217,99,A
4951,12134,PR218,98,A
4952,12135,IN219,46,F
4953,12136,LA220,88,A
4954,12139,CR221,94,A
4955,12140,LE222,99,A
4956,12143,AR223,78,B
4957,12144,CI224,83,A
4958,12146,PR225,62,C
4959,12152,PR226,41,F
4960,12158,PR227,92,A
4961,12160,QU228,52,D
4962,12161,IN229,74,B
4963,12164,AD231,81,A
4964,12166,TR232,63,C
4965,12172,AD233,51,D
4966,12176,AU234,71,B
4967,12180,IN235,73,B
4968,12181,DI237,52,D
4969,12182,RE238,84,A
4970,12186,PR239,58,D
4971,12187,AP240,61,C
4972,12191,BU241,43,F
4973,12195,PR242,51,D
4974,12200,FI243,80,A
4975,12202,DA244,86,A
4976,12204,BU245,93,A
4977,12206,AP246,85,A
4978,12207,AP247,44,F
4979,12210,PR248,64,C
4980,12214,OP249,49,F
4981,12218,ET250,80,A
4982,12224,ST251,67,C
4983,12225,EL252,98,A
4984,12228,MA100,52,D
4985,12229,CH101,89,A
4986,12230,EN102,67,C
4987,12232,BA103,70,B
4988,12235,EN105,58,D
4989,12237,PH106,80,A
4990,12238,PR107,99,A
4991,12242,EL108,98,A
4992,12249,IN109,57,D
4993,12251,DI110,73,B
4994,12253,EL111,65,C
4995,12254,EL112,60,C
4996,12255,EL113,84,A
4997,12256,CM114,54,D
4998,12265,CO115,43,F
4999,12267,EL116,44,F
5000,12269,FI117,72,B
5001,12270,EL118,67,C
5002,12272,UT119,99,A
5003,12274,MA120,69,C
5004,12275,CH121,100,A
5005,12279,EL122,47,F
5006,12280,EN123,82,A
5007,12283,PH124,56,D
5008,12284,AD125,65,C
5009,12288,EL126,69,C
5010,12291,MA127,42,F
5011,12295,LI128,55,D
5012,12296,RE129,43,F
5013,12299,DI130,59,D
5014,12300,IN131,59,D
5015,12301,BA132,74,B
5016,12304,AN133,98,A
5017,12305,GE134,93,A
5018,12307,GE135,68,C
5019,12308,EL136,66,C
5020,12309,AN137,98,A
5021,12311,BA138,70,B
5022,12315,BA139,46,F
5023,12316,FI140,100,A
5024,12319,AN141,53,D
5025,12327,BI142,47,F
5026,12329,AN143,61,C
5027,12334,GE144,61,C
5028,12338,AN145,98,A
5029,12339,FI146,62,C
5030,12345,PA147,60,C
5031,12346,RE148,75,B
5032,12347,BI149,44,F
5033,12348,AN150,81,A
5034,12350,AN151,96,A
5035,12351,AN152,81,A
5036,12352,PH153,44,F
5037,12354,PH154,40,F
5038,12357,FI155,100,A
5039,12358,RA156,41,F
5040,12361,PR157,57,D
5041,12363,PR158,61,C
5042,12365,ST159,45,F
5043,12371,DA160,79,B
5044,12372,DA161,58,D
5045,12373,AP162,45,F
5046,12374,DA163,94,A
5047,12375,PR164,83,A
5048,12376,PR165,77,B
5049,12377,DA167,93,A
5050,12384,DA168,95,A
5051,12385,MA169,77,B
5052,12386,AP170,89,A
5053,12387,DA171,94,A
5054,12393,ST172,56,D
5055,12394,MA173,55,D
5056,12395,DI174,62,C
5057,12400,SO175,56,D
5058,12402,AD176,86,A
5059,12406,NE177,51,D
5060,12413,PR178,40,F
5061,12418,WE179,44,F
5062,12419,AP180,51,D
5063,12424,EN181,71,B
5064,12427,DA182,58,D
5065,12431,CO183,87,A
5066,12433,WE185,54,D
5067,12434,DI186,87,A
5068,12439,SU187,62,C
5069,12442,CL188,58,D
5070,12444,TH189,60,C
5071,12447,TH190,40,F
5072,12449,TH191,81,A
5073,12452,TH192,55,D
5074,12454,PS193,56,D
5075,12455,GE194,93,A
5076,12458,EX195,66,C
5077,12460,ET196,86,A
5078,12463,TH197,68,C
5079,12469,PS198,52,D
5080,12470,SE199,77,B
5081,12471,RE200,94,A
5082,12472,DI201,58,D
5083,12474,IN202,58,D
5084,12479,PS203,69,C
5085,12480,IN204,79,B
5086,12481,PR205,82,A
5087,12484,FO206,88,A
5088,12488,PS207,98,A
5089,12489,FO208,99,A
5090,12490,PR209,88,A
5091,12492,ET210,79,B
5092,12498,DI211,41,F
5093,12504,RE212,92,A
5094,12505,SO213,72,B
5095,12507,PR214,92,A
5096,12508,ET215,98,A
5097,12509,LA216,88,A
5098,12510,JU217,79,B
5099,12511,PR218,75,B
5100,15002,MA100,56,D
5101,15005,CH101,78,B
5102,15009,EN102,42,F
5103,15019,BA103,41,F
5104,15023,ME104,72,B
5105,15024,EN105,95,A
5106,15029,PH106,64,C
5107,15032,EL108,75,B
5108,15037,IN109,68,C
5109,15042,DI110,40,F
5110,15046,EL111,94,A
5111,15049,EL112,96,A
5112,15051,EL113,81,A
5113,15059,CM114,79,B
5114,15060,CO115,99,A
5115,15061,EL116,48,F
5116,15063,FI117,65,C
5117,15065,EL118,91,A
5118,15066,UT119,80,A
5119,15072,MA120,79,B
5120,15074,CH121,65,C
5121,15079,EL122,81,A
5122,15080,EN123,82,A
5123,15081,PH124,98,A
5124,15082,AD125,88,A
5125,15083,EL126,45,F
5126,15084,MA127,51,D
5127,15085,LI128,92,A
5128,15089,RE129,96,A
5129,15092,DI130,43,F
5130,15096,IN131,64,C
5131,15097,AN133,77,B
5132,15098,GE134,40,F
5133,15099,GE135,73,B
5134,15100,EL136,99,A
5135,15102,AN137,99,A
5136,15104,BA138,44,F
5137,15105,BA139,41,F
5138,15106,FI140,85,A
5139,15109,AN141,64,C
5140,15111,BI142,86,A
5141,15112,AN143,70,B
5142,15115,GE144,47,F
5143,15118,AN145,47,F
5144,15122,FI146,97,A
5145,15123,PA147,56,D
5146,15124,RE148,48,F
5147,15125,BI149,47,F
5148,15127,AN150,82,A
5149,15128,AN151,79,B
5150,15129,AN152,78,B
5151,15135,PH153,87,A
5152,15137,PH154,96,A
